playerid,Player,K,HB,D,M,G,B,T,HO,GA,I50,CL,CG,R50,FF,FA,AF,SC,fixture_id
299,Harry Perryman↗,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7
300,Jordan Dawson,19,4,23,6,0,1,2,0,1,3,0,0,9,0,0,92,97,7
301,Ben Keays,10,11,21,8,1,1,3,0,2,5,1,1,0,0,0,95,102,7
302,Tom Doedee,12,8,20,5,0,0,4,0,0,0,0,2,4,2,2,79,118,7
303,Rory Sloane,12,6,18,7,0,0,2,0,0,2,0,6,2,0,3,68,94,7
304,Rory Laird,8,10,18,2,0,2,2,0,0,3,4,3,1,0,1,57,50,7
305,Izak Rankine,15,3,18,6,2,5,1,0,1,2,3,4,1,0,1,87,61,7
306,Josh Rachele,14,4,18,6,3,1,4,0,0,3,3,3,2,2,0,105,116,7
307,Brodie Smith,14,2,16,5,0,0,2,0,0,4,1,4,6,0,1,66,61,7
308,Harry Schoenberg,11,5,16,6,0,0,2,0,0,3,2,3,2,1,0,70,54,7
309,Jake Soligo,10,6,16,2,0,1,2,0,1,4,4,6,1,1,1,55,68,7
310,Mitchell Hinge,11,4,15,6,0,0,2,0,0,3,1,2,2,1,1,65,57,7
311,Wayne Milera,8,6,14,5,0,0,1,0,0,0,0,2,6,0,1,52,73,7
312,Darcy Fogarty,8,6,14,5,2,0,0,0,0,3,2,2,0,0,2,57,66,7
313,Luke Pedlar,11,2,13,6,1,0,2,0,2,4,0,0,2,1,0,70,83,7
314,Reilly O'Brien,7,5,12,4,0,1,3,33,0,2,5,4,0,2,0,91,102,7
315,Elliott Himmelberg,8,4,12,5,1,0,1,4,2,4,1,1,0,1,0,62,62,7
316,Sam Berry,9,3,12,0,0,1,1,0,0,3,4,2,1,1,1,36,50,7
317,Max Michalanney,9,3,12,4,0,0,1,0,0,1,0,0,2,1,0,50,62,7
318,Jordon Butts,6,4,10,4,0,0,0,0,0,1,1,0,1,1,0,39,47,7
319,Taylor Walker,6,1,7,3,1,2,0,3,1,2,1,4,0,0,2,34,37,7
320,Shane McAdam,5,2,7,4,1,1,1,0,0,0,0,3,0,0,3,33,32,7
321,Nick Murray↗,4,1,5,3,0,0,1,0,0,0,0,0,2,0,0,27,33,7
322,Tyler Brown↙,0,1,1,0,0,0,3,0,0,0,0,2,0,1,1,12,17,7
323,James Sicily,22,8,30,15,0,1,1,0,0,1,3,5,10,1,1,130,111,8
324,James Worpel,18,11,29,3,0,2,3,0,2,7,7,2,1,3,2,96,97,8
325,Josh Ward,12,14,26,8,0,1,4,0,0,2,3,1,6,0,1,102,100,8
326,Will Day,12,10,22,8,0,0,4,0,1,7,0,3,3,2,0,98,60,8
327,Karl Amon,12,8,20,4,1,0,1,0,1,1,1,2,3,0,0,74,80,8
328,Dylan Moore,10,10,20,9,0,0,2,0,0,2,0,2,0,1,0,86,73,8
329,Connor MacDonald,15,5,20,11,0,0,1,0,0,2,0,1,1,0,1,89,54,8
330,Changkuoth Jiath,11,8,19,3,1,0,0,0,0,3,0,5,2,0,2,58,73,8
331,Jai Newcombe,8,11,19,3,0,0,3,0,0,3,4,5,2,0,0,67,70,8
332,Jarman Impey,12,6,18,7,0,0,2,0,0,2,0,2,1,1,1,75,86,8
333,Lachlan Bramble,12,6,18,8,0,0,2,0,0,1,0,3,3,0,1,77,59,8
334,Cameron Mackenzie,13,5,18,4,0,0,3,0,1,3,3,0,2,2,0,75,93,8
335,Blake Hardwick,12,5,17,9,2,0,5,0,1,1,0,4,3,0,1,102,102,8
336,Sam Frost,7,7,14,5,0,0,2,0,0,0,0,4,3,0,1,55,64,8
337,Chad Wingard,8,5,13,3,1,2,1,0,0,3,0,2,0,1,0,56,47,8
338,Conor Nash↙,6,6,12,1,0,0,2,0,0,2,3,2,0,0,0,41,31,8
339,Finn Maginness,9,3,12,6,0,0,1,0,0,2,0,3,1,0,2,49,26,8
340,Luke Breust,8,3,11,5,3,1,2,0,0,2,0,0,0,1,0,73,76,8
341,Lloyd Meek,3,6,9,6,0,0,0,12,0,0,2,1,1,1,1,49,40,8
342,James Blanck,3,4,7,3,0,0,2,0,0,0,0,2,1,0,1,31,41,8
343,Fergus Greene,5,1,6,2,1,0,0,0,0,3,0,3,0,1,0,30,33,8
344,Ned Reeves,3,3,6,1,0,0,0,18,0,1,0,2,1,1,1,34,39,8
345,Jacob Koschitzke↗,3,1,4,0,0,1,2,0,0,1,0,0,1,2,0,22,31,8
346,Darcy Parish,22,15,37,4,0,0,1,0,1,10,13,4,1,1,2,107,109,8
347,Zachary Merrett,14,15,29,7,0,1,3,0,3,6,4,3,1,1,0,107,92,8
348,Will Setterfield,12,13,25,10,1,0,6,0,0,3,1,1,4,0,0,122,99,8
349,Andrew McGrath,12,13,25,5,0,0,1,0,0,3,1,3,4,0,0,81,75,8
350,Mason Redman,22,2,24,6,2,0,1,0,0,1,0,0,6,0,0,104,118,8
351,Dylan Shiel,12,11,23,3,0,0,2,0,1,7,2,3,3,1,2,70,76,8
352,Kyle Langford,17,5,22,10,0,1,3,0,1,3,0,5,3,0,3,95,83,8
353,Jayden Laverde,11,11,22,14,0,0,0,0,0,0,0,3,8,0,1,94,63,8
354,Nicholas Martin,11,10,21,6,0,0,2,0,3,8,0,3,1,0,1,76,80,8
355,Jordan Ridley,16,4,20,8,1,0,0,0,0,0,0,2,2,1,0,87,107,8
356,Archie Perkins,17,3,20,7,3,3,1,0,2,5,0,1,0,1,0,104,114,8
357,Brandon Z-Thatcher,12,7,19,8,0,0,0,0,0,2,0,4,3,0,2,68,100,8
358,Sam Durham,12,7,19,6,1,0,3,0,0,1,3,0,1,3,0,89,108,8
359,Dyson Heppell,8,8,16,5,1,0,1,0,0,1,0,3,1,0,1,62,60,8
360,Jake Kelly,8,8,16,5,0,0,1,0,0,1,0,2,1,0,1,56,56,8
361,Jye Caldwell,9,7,16,2,1,0,0,0,0,4,3,0,0,0,0,53,73,8
362,Harrison Jones↗,6,6,12,6,1,1,0,0,1,2,1,2,0,1,0,56,70,8
363,Jye Menzie,7,5,12,6,2,1,3,0,1,1,0,0,0,0,0,74,68,8
364,Sam Weideman,7,4,11,3,2,1,4,0,0,0,1,1,0,4,0,71,95,8
365,Alwyn Davey,7,2,9,5,1,0,3,0,1,5,0,3,0,0,0,58,58,8
366,Sam Draper,7,1,8,1,2,0,1,11,0,1,2,5,1,3,3,47,73,8
367,Andrew Phillips,3,1,4,1,0,0,1,9,0,1,1,2,0,0,1,24,21,8
368,Anthony M-Tipungwuti↙,3,1,4,3,1,1,0,0,1,1,0,0,0,0,0,27,18,8
369,Brad Crouch,7,23,30,4,0,0,4,0,0,2,4,6,3,1,2,90,80,9
370,Jack Steele,17,11,28,5,0,0,3,0,0,7,5,4,1,2,0,102,90,9
371,Ryan Byrnes,19,8,27,5,0,0,1,0,2,5,4,6,3,2,0,94,92,9
372,Jack Sinclair,18,8,26,4,0,0,1,0,0,2,3,2,10,0,0,86,104,9
373,Callum Wilkie,14,10,24,3,0,0,1,0,0,1,0,6,5,2,2,71,81,9
374,Bradley Hill,12,9,21,4,0,0,4,0,0,2,0,1,1,0,0,82,67,9
375,Mason Wood,15,5,20,6,2,1,4,0,0,4,1,2,3,0,1,99,108,9
376,Liam Stocker,10,10,20,9,0,0,1,0,0,0,1,1,8,0,0,81,74,9
377,Hunter Clark,12,6,18,1,0,1,4,0,0,2,4,4,0,0,2,62,54,9
378,Nasiah W-Milera,17,1,18,5,0,1,1,0,0,3,0,5,5,0,1,70,52,9
379,Jade Gresham,11,6,17,4,2,0,2,0,0,3,0,5,1,0,1,74,77,9
380,Josh Battle,7,9,16,6,0,0,2,0,0,1,1,5,4,1,2,60,80,9
381,Rowan Marshall,8,8,16,2,0,0,4,17,0,1,5,6,1,2,3,72,80,9
382,Mattaes Phillipou,6,10,16,3,1,0,0,0,1,2,2,1,1,1,0,54,76,9
383,Jack Bytel,8,7,15,4,1,0,7,0,0,1,2,4,2,2,1,83,71,9
384,Mitchito Owens,10,5,15,6,2,0,1,0,0,4,1,3,0,3,0,77,76,9
385,Jimmy Webster,9,5,14,5,0,0,1,0,0,1,1,4,3,1,1,54,44,9
386,Dougal Howard,6,7,13,2,0,0,0,0,0,0,0,4,1,2,3,31,58,9
387,Jack Higgins,6,3,9,4,1,0,2,0,0,3,0,1,0,1,0,51,44,9
388,Anthony Caminiti,4,5,9,2,0,1,0,1,1,3,0,3,0,2,1,29,34,9
389,Daniel Butler↗,5,3,8,1,0,1,1,0,0,3,1,3,1,0,1,26,15,9
390,Zaine Cordy,4,2,6,0,1,0,1,1,1,2,0,1,2,1,1,25,37,9
391,Ben Paton↙,3,3,6,2,0,0,0,0,0,0,0,1,2,0,0,21,27,9
392,Luke Ryan,30,7,37,13,0,0,4,0,0,1,0,2,10,0,1,156,171,9
393,Brennan Cox,22,8,30,20,0,0,0,0,0,2,0,1,5,2,1,141,154,9
394,Hayden Young,18,12,30,13,0,0,1,0,0,2,1,1,6,0,1,118,137,9
395,Caleb Serong,11,18,29,3,0,0,1,0,0,5,7,3,1,1,0,83,70,9
396,Jordan Clark,18,10,28,11,0,1,0,0,0,3,0,4,3,1,2,103,100,9
397,Andrew Brayshaw,19,7,26,4,0,0,7,0,0,5,2,6,4,3,0,114,70,9
398,Heath Chapman,12,10,22,8,0,0,2,0,0,1,0,3,2,0,1,85,90,9
399,Nathan Wilson,14,7,21,8,0,0,0,0,0,3,0,1,4,0,1,77,83,9
400,Liam Henry,9,12,21,4,0,0,0,0,2,3,0,3,0,0,1,60,83,9
401,Alex Pearce,12,8,20,8,0,0,2,0,0,1,0,3,3,0,3,75,92,9
402,Will Brodie,8,12,20,1,0,1,6,0,0,4,5,3,2,0,0,76,74,9
403,Jaeger O'Meara,6,13,19,2,0,0,6,0,0,4,2,1,0,1,1,72,72,9
404,James Aish,12,6,18,5,1,1,2,0,0,2,1,2,0,1,0,79,60,9
405,Sean Darcy,9,9,18,5,0,0,3,38,2,4,4,6,0,3,3,104,96,9
406,Ethan Hughes,9,7,16,5,0,0,1,0,0,6,2,0,2,0,0,60,65,9
407,Sam Switkowski,9,7,16,5,1,2,5,0,0,5,1,1,1,2,0,86,70,9
408,Lachlan Schultz,10,5,15,4,2,0,2,0,0,4,1,2,0,2,1,71,79,9
409,Michael Frederick,8,7,15,5,1,0,2,0,0,4,1,3,0,0,0,67,57,9
410,Luke Jackson,5,7,12,0,0,2,5,7,1,0,2,3,0,4,1,59,61,9
411,Nathan Fyfe,7,2,9,7,0,1,2,0,0,4,0,6,0,0,3,46,26,9
412,Matthew Taberner↗,6,3,9,4,1,0,0,0,0,2,0,1,0,1,1,40,41,9
413,Bailey Banfield↙,2,1,3,1,0,0,1,0,0,0,0,0,0,0,0,15,11,9
414,Josh Treacy,2,1,3,0,1,0,1,0,0,0,0,4,0,1,2,13,17,9
415,Adam Saad,20,9,29,7,0,0,1,0,1,5,2,6,4,0,0,103,113,10
416,Patrick Cripps,9,18,27,4,0,0,6,0,1,3,6,4,1,2,0,101,99,10
417,Edward Curnow,16,10,26,3,1,0,8,0,1,2,6,8,2,0,4,103,105,10
418,Blake Acres,16,10,26,11,0,0,2,0,1,6,4,4,4,1,1,107,119,10
419,Matthew Kennedy,12,14,26,5,0,1,4,0,1,3,4,2,1,1,0,97,110,10
420,Adam Cerra,14,11,25,5,0,1,2,0,0,5,2,5,1,2,0,90,75,10
421,Nic Newman,17,7,24,6,0,0,3,0,0,3,0,6,5,3,3,89,105,10
422,Sam Docherty,15,6,21,7,0,0,0,0,0,1,0,3,6,1,0,79,73,10
423,Oliver Hollands,14,6,20,5,0,1,2,0,0,2,2,5,2,2,1,77,71,10
424,Zac Fisher,14,5,19,3,1,0,3,0,0,2,0,3,2,0,0,79,84,10
425,Lewis Young,11,3,14,6,0,0,0,0,0,0,0,1,2,0,0,57,64,10
426,Jack Silvagni↗,9,4,13,4,0,2,1,0,2,3,0,1,0,1,1,51,64,10
427,Matt Owies,11,2,13,2,3,0,2,0,1,2,0,4,0,2,2,65,82,10
428,Jacob Weitering,9,3,12,8,0,0,1,0,0,1,0,3,5,2,0,63,61,10
429,Jesse Motlop,6,6,12,3,1,0,1,0,1,1,0,1,0,1,0,50,53,10
430,Lachlan Cowan,7,5,12,3,0,0,0,0,0,1,0,0,0,0,0,40,51,10
431,Charlie Curnow,9,2,11,9,5,2,1,0,0,1,0,0,0,0,0,94,103,10
432,Tom De Koning,6,5,11,2,0,0,6,22,1,2,3,6,2,2,1,79,93,10
433,Mitch McGovern,10,0,10,4,0,0,5,0,0,1,0,4,3,0,0,62,61,10
434,Marc Pittonet,4,6,10,3,0,0,2,14,0,1,1,4,0,1,1,53,67,10
435,Harry McKay,9,1,10,6,1,1,1,0,0,1,0,1,0,3,0,61,64,10
436,Corey Durdin,7,1,8,3,1,2,5,0,0,1,2,2,0,0,1,57,55,10
437,Lochie O'Brien↙,2,1,3,1,0,0,0,0,0,1,0,0,0,0,0,11,18,10
438,Cameron Guthrie,19,6,25,6,0,0,4,0,0,7,2,8,1,1,2,98,77,10
439,Jeremy Cameron,22,3,25,8,6,1,2,0,0,6,1,7,1,0,1,138,149,10
440,Isaac Smith,13,10,23,6,0,0,4,0,0,3,1,2,5,0,0,93,83,10
441,Max Holmes,11,12,23,4,0,0,4,0,2,6,4,2,2,2,0,87,102,10
442,Patrick Dangerfield,8,14,22,0,0,0,8,0,0,5,8,3,0,2,0,86,85,10
443,Jack Bowes,15,5,20,2,0,1,5,0,0,2,3,4,6,1,2,77,108,10
444,Zach Tuohy,13,5,18,2,0,0,0,0,0,2,1,2,3,1,0,56,78,10
445,Mark Blicavs,8,10,18,3,1,0,2,11,0,3,4,4,1,0,1,75,91,10
446,Gryan Miers,10,8,18,5,0,2,3,0,3,5,1,5,1,0,1,72,61,10
447,Rhys Stanley↗,5,11,16,1,0,0,3,14,1,1,3,5,2,2,3,59,86,10
448,Sam De Koning,4,10,14,4,0,0,0,0,0,0,1,5,4,1,2,39,53,10
449,Tom Atkins,5,8,13,0,0,0,12,0,0,1,4,2,0,1,2,74,80,10
450,Tyson Stengle,9,3,12,3,0,1,3,0,3,3,0,5,0,0,2,49,29,10
451,Zach Guthrie,6,6,12,3,0,0,4,0,0,0,0,1,1,1,0,56,67,10
452,Jed Bews,7,3,10,3,0,0,4,0,0,1,0,4,1,0,1,49,36,10
453,Tanner Bruhn,4,6,10,2,0,0,3,0,0,2,2,2,0,1,0,43,46,10
454,Oliver Henry,6,4,10,4,2,1,1,0,0,1,0,3,0,1,2,50,55,10
455,Mark O'Connor,5,4,9,3,0,0,1,0,0,0,0,0,3,1,0,37,46,10
456,Tom Hawkins,6,2,8,3,1,1,0,1,2,1,0,3,0,0,3,30,47,10
457,Bradley Close,3,5,8,1,1,0,1,0,0,2,0,0,0,0,0,32,48,10
458,Gary Rohan,4,3,7,2,1,0,4,0,0,2,0,1,1,0,0,46,52,10
459,Esava Ratugolea,4,2,6,3,0,0,1,0,0,1,0,4,2,0,2,23,31,10
460,Cooper Whyte↙,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,2,10
461,Will Ashcroft,14,17,31,0,1,1,1,0,1,2,9,2,2,3,0,90,105,11
462,Lachie Neale,17,10,27,8,0,1,0,0,0,5,8,3,1,1,1,94,100,11
463,Josh Dunkley,14,12,26,3,0,1,5,0,1,3,9,0,5,1,0,97,117,11
464,Dayne Zorko↗,16,6,22,9,2,0,4,0,2,8,2,1,1,1,0,116,139,11
465,Harris Andrews,18,4,22,10,0,0,2,0,0,2,0,6,3,0,2,94,99,11
466,Hugh McCluggage,14,7,21,3,0,0,1,0,0,2,6,6,2,0,0,69,55,11
467,Jarrod Berry,11,6,17,3,1,0,6,0,0,4,5,2,2,1,0,85,101,11
468,Cameron Rayner,13,3,16,4,0,0,1,0,1,3,4,6,3,0,2,55,67,11
469,Conor McKenna,11,4,15,3,0,1,3,0,2,1,1,3,2,2,0,65,78,11
470,Daniel Rich,10,4,14,3,0,0,0,0,0,1,2,1,3,1,0,48,69,11
471,Jack Gunston,12,1,13,7,0,1,1,0,0,5,0,4,0,1,0,65,56,11
472,Darcy Wilmot,12,1,13,2,0,0,3,0,1,3,2,3,2,2,0,58,68,11
473,Joe Daniher,12,0,12,4,4,2,1,1,1,1,2,0,0,3,0,82,102,11
474,Charlie Cameron,9,3,12,1,2,0,5,0,0,5,1,4,0,0,1,65,77,11
475,Darcy Fort,7,5,12,2,0,0,1,17,0,2,2,6,1,0,3,49,63,11
476,Jack Payne,11,0,11,8,0,0,1,0,0,1,0,2,7,0,0,61,69,11
477,Lincoln McCarthy,5,5,10,3,1,0,4,0,0,1,1,3,0,0,1,53,57,11
478,Zac Bailey,4,6,10,0,2,0,1,0,0,2,2,5,0,1,1,38,69,11
479,Darragh Joyce,7,2,9,6,0,0,2,0,0,0,0,1,1,0,1,48,58,11
480,Oscar McInerney,6,3,9,2,1,0,2,25,0,3,4,2,3,0,0,69,89,11
481,Brandon Starcevich,7,1,8,5,0,0,4,0,0,1,0,4,1,0,2,48,39,11
482,Eric Hipwood,7,0,7,6,0,0,1,0,1,3,0,4,0,0,3,34,38,11
483,Deven Robertson↙,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,4,0,11
484,Clayton Oliver,22,15,37,4,1,1,9,0,0,11,5,8,4,1,1,149,135,11
485,Angus Brayshaw,18,9,27,6,0,0,2,0,0,1,2,7,5,0,4,86,88,11
486,Christian Petracca,11,13,24,1,1,0,6,0,1,6,5,5,2,1,1,90,97,11
487,Lachlan Hunter,15,7,22,6,1,0,4,0,2,5,1,1,1,1,0,100,99,11
488,Tom Sparrow,7,14,21,4,0,1,0,0,0,4,1,0,2,2,0,64,70,11
489,Jake Lever,14,6,20,8,0,0,1,0,0,1,0,2,5,1,1,80,114,11
490,Jack Viney,8,11,19,0,0,0,6,0,0,2,6,3,2,2,1,69,80,11
491,Trent Rivers,13,6,19,3,0,0,2,0,0,2,1,2,6,0,1,65,79,11
492,Ed Langdon,9,9,18,3,0,0,2,0,0,1,2,1,2,0,0,62,67,11
493,Ben Brown,12,3,15,6,4,0,1,4,0,1,0,0,1,1,0,93,98,11
494,Jake Bowey,12,3,15,2,0,0,2,0,0,4,1,1,4,1,1,54,74,11
495,Adam Tomlinson,10,3,13,1,0,0,1,0,0,1,0,2,5,0,1,40,63,11
496,Alex N-Bullen,8,5,13,6,1,0,5,0,0,3,0,2,0,0,0,78,71,11
497,Bayley Fritsch,10,3,13,6,3,1,3,0,1,2,0,2,0,2,0,87,73,11
498,Brodie Grundy,3,9,12,0,0,0,5,45,0,3,3,3,1,3,0,95,74,11
499,Kade Chandler,8,4,12,6,1,0,2,0,1,4,0,2,1,0,0,64,71,11
500,Tom McDonald,5,5,10,2,1,0,2,1,1,1,2,0,1,1,0,47,61,11
501,James Harmes,3,7,10,0,0,0,2,0,1,0,2,5,0,0,4,19,38,11
502,Charlie Spargo,6,3,9,2,0,0,6,0,2,1,0,3,1,1,1,52,56,11
503,Harrison Petty,1,7,8,0,0,0,3,0,0,0,1,3,0,0,2,23,40,11
504,Judd McVee,4,4,8,2,0,0,0,0,0,1,0,2,1,0,0,26,23,11
505,Jake Melksham↙,2,2,4,1,0,0,2,0,0,0,0,2,0,0,0,21,13,11
506,Max Gawn↗,0,1,1,0,0,0,0,2,0,0,0,1,0,0,0,4,0,11
507,Nick Daicos,21,11,32,4,2,0,2,0,1,6,1,3,5,0,0,117,149,12
508,Tom Mitchell,12,15,27,3,1,0,5,0,1,4,8,3,3,3,2,98,122,12
509,Josh Daicos,17,9,26,3,2,0,1,0,0,4,3,7,0,2,0,96,84,12
510,Steele Sidebottom,14,10,24,3,1,0,3,0,2,4,3,2,0,0,1,86,146,12
511,Jack Crisp,11,11,22,4,0,0,4,0,3,4,3,5,3,3,1,83,101,12
512,Scott Pendlebury,7,13,20,1,0,0,6,0,2,3,6,2,0,3,1,74,120,12
513,Taylor Adams,9,11,20,2,2,1,5,0,0,2,6,1,0,3,1,88,110,12
514,John Noble,14,5,19,5,0,0,2,0,1,4,1,1,6,2,0,77,107,12
515,Darcy Cameron,12,6,18,5,0,1,5,29,1,4,4,4,2,2,2,109,137,12
516,Darcy Moore,11,4,15,8,0,0,0,0,0,4,0,2,7,1,0,66,85,12
517,Isaac Quaynor,7,8,15,5,0,0,1,0,0,1,0,1,3,1,0,57,52,12
518,Will H-Elliott,12,2,14,7,1,0,0,0,0,2,1,2,0,1,0,68,68,12
519,Jamie Elliott,4,8,12,1,2,2,2,0,2,1,0,1,0,2,0,55,103,12
520,Mason Cox,9,3,12,3,1,0,0,9,0,3,0,2,0,4,0,61,76,12
521,Jordan De Goey,4,8,12,3,1,1,6,0,0,2,3,3,0,2,1,67,84,12
522,Bobby Hill,6,6,12,0,1,0,1,0,2,2,0,2,0,0,0,40,71,12
523,Daniel McStay,6,4,10,6,1,0,1,0,1,2,0,1,0,2,1,53,71,12
524,Brody Mihocek↗,8,2,10,5,3,1,1,0,0,0,0,2,0,0,0,66,65,12
525,Brayden Maynard,7,2,9,2,0,1,2,0,0,3,0,1,1,0,1,37,46,12
526,Billy Frampton,8,1,9,5,0,0,2,0,0,0,0,2,6,0,0,49,41,12
527,Nathan Murphy,6,2,8,2,0,0,3,0,0,0,0,3,1,3,2,37,50,12
528,Beau McCreery,3,2,5,1,2,0,4,0,0,2,0,3,1,0,2,38,47,12
529,Reef McInnes↙,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,12,12,12
530,Oliver Wines,8,13,21,4,0,1,3,0,0,2,5,2,3,3,1,75,93,12
531,Sam P-Pepper,11,10,21,4,0,0,4,0,0,4,3,4,2,0,1,78,89,12
532,Connor Rozee,11,8,19,4,1,1,3,0,0,2,1,2,1,1,0,81,92,12
533,Zak Butters,9,9,18,3,0,0,1,0,0,4,0,1,2,1,0,59,67,12
534,Willem Drew,9,8,17,3,0,0,5,0,0,3,8,5,1,3,4,63,86,12
535,Miles Bergman,9,8,17,6,0,0,3,0,0,2,1,6,4,1,4,62,60,12
536,Darcy B-Jones,10,6,16,5,0,0,1,0,0,1,0,3,3,0,1,58,62,12
537,Dan Houston,13,3,16,7,0,0,3,0,0,2,0,4,3,1,2,73,72,12
538,Jason H-Francis,8,7,15,6,0,0,1,0,0,2,1,7,2,0,6,42,45,12
539,Charlie Dixon,8,6,14,5,3,1,2,6,1,3,3,0,0,1,0,85,123,12
540,Kane Farrell,10,4,14,5,1,0,4,0,0,2,0,3,3,0,0,75,68,12
541,Mitch Georgiades,10,4,14,7,1,2,0,0,1,3,0,5,0,1,3,59,43,12
542,Todd Marshall,10,3,13,3,2,1,1,0,0,3,0,4,0,0,2,56,55,12
543,Willie Rioli,6,7,13,3,0,0,1,0,1,1,0,2,0,0,0,45,41,12
544,Xavier Duursma,8,5,13,5,0,0,1,0,0,2,0,2,2,0,2,47,56,12
545,Travis Boak↙,5,6,11,2,0,0,0,0,1,4,2,4,0,0,1,30,31,12
546,Scott Lycett,2,8,10,1,0,0,1,19,0,2,3,1,1,1,1,46,48,12
547,Aliir Aliir,7,2,9,3,0,0,2,0,0,0,0,4,1,1,3,34,44,12
548,Orazio Fantasia,6,3,9,1,1,2,2,0,1,2,0,1,0,1,0,44,53,12
549,Ryan Burton,9,0,9,3,0,0,1,0,0,1,0,2,6,0,1,37,45,12
550,Lachlan Jones,3,2,5,3,0,0,0,0,0,1,0,2,1,0,1,19,17,12
551,Jase Burgoyne↗,5,0,5,3,0,0,0,0,0,1,0,0,1,0,0,24,25,12
552,Thomas Jonas,2,1,3,2,0,0,0,0,0,0,0,1,0,0,1,11,38,12
553,Rory Laird,16,23,39,4,0,1,8,0,2,7,7,3,0,3,0,142,147,13
554,Jordan Dawson,19,8,27,5,0,0,3,0,0,2,1,0,6,1,0,101,110,13
555,Lachlan Sholl,18,9,27,7,0,0,4,0,0,3,3,4,1,1,0,110,110,13
556,Ben Keays,10,11,21,2,0,2,3,0,0,2,0,3,2,1,1,70,64,13
557,Brodie Smith,15,5,20,4,0,1,4,0,0,4,4,7,3,0,2,78,58,13
558,Josh Rachele,13,6,19,4,2,1,2,0,0,4,2,4,0,1,0,85,70,13
559,Jake Soligo,9,9,18,5,0,1,6,0,0,2,0,2,2,1,0,86,83,13
560,Reilly O'Brien,4,13,17,6,0,0,4,30,1,1,4,3,0,2,2,98,97,13
561,Rory Sloane,7,9,16,2,0,0,1,0,0,1,3,2,1,1,0,50,46,13
562,Mitchell Hinge,9,7,16,4,0,0,2,0,0,1,1,2,3,0,1,58,80,13
563,Taylor Walker,12,2,14,10,2,3,1,0,1,4,0,2,0,1,1,87,97,13
564,Tom Doedee,7,6,13,6,0,0,2,0,0,2,1,0,2,0,0,59,82,13
565,Lachlan Murphy,10,3,13,2,0,0,1,0,3,6,3,1,0,1,0,47,80,13
566,Harry Schoenberg,9,4,13,3,0,0,1,0,0,1,0,4,1,0,1,45,49,13
567,Nick Murray,9,4,13,5,0,0,1,0,0,1,1,2,5,1,0,55,82,13
568,Darcy Fogarty,11,1,12,6,3,1,1,0,1,2,0,2,1,1,0,77,77,13
569,Izak Rankine,8,4,12,2,2,1,3,0,0,3,2,4,0,0,3,54,48,13
570,Luke Pedlar,9,3,12,6,0,2,2,0,0,1,0,3,0,0,2,55,36,13
571,Sam Berry,5,6,11,2,0,0,5,0,1,1,0,1,1,2,1,52,58,13
572,Elliott Himmelberg,7,2,9,4,0,0,0,1,0,1,0,1,1,0,1,35,50,13
573,Riley Thilthorpe↙,5,3,8,3,1,0,1,4,0,3,1,2,1,0,1,41,40,13
574,Max Michalanney,4,4,8,2,0,0,5,0,0,1,0,2,3,2,0,48,48,13
575,Patrick Parnell↗,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,13
576,Tim Taranto,15,13,28,4,0,1,8,0,0,7,7,7,1,1,3,108,95,13
577,Liam Baker,15,10,25,5,1,0,3,0,1,2,1,3,8,2,0,100,118,13
578,Jacob Hopper,10,13,23,7,1,0,6,0,1,6,4,0,3,2,0,109,119,13
579,Daniel Rioli,17,6,23,7,0,0,1,0,0,2,2,2,4,1,0,89,75,13
580,Dion Prestia,7,14,21,1,0,0,0,0,0,2,3,5,0,0,2,46,57,13
581,Nick Vlastuin,17,3,20,5,0,0,2,0,0,1,0,1,8,1,1,78,104,13
582,Jayden Short,15,5,20,3,1,0,0,0,2,5,1,0,1,0,0,70,100,13
583,Marlion Pickett,10,9,19,5,0,0,1,0,2,5,1,4,1,0,3,58,61,13
584,Toby Nankervis,8,10,18,4,0,0,4,37,0,2,6,3,1,2,3,102,118,13
585,Trent Cotchin,8,9,17,2,1,0,1,0,0,2,3,2,1,1,0,59,85,13
586,Nathan Broad,10,6,16,4,1,0,2,0,0,0,1,1,5,1,1,66,85,13
587,Shai Bolton,11,5,16,3,1,0,3,0,0,5,3,3,0,0,2,64,54,13
588,Jack Graham,6,9,15,6,1,0,4,0,1,2,0,1,0,2,0,78,72,13
589,Dustin Martin↗,8,6,14,6,1,0,1,0,0,2,1,1,0,0,0,64,68,13
590,Kamdyn Mcintosh,6,7,13,1,0,1,1,0,0,0,2,4,0,0,0,40,35,13
591,Noah Balta,13,0,13,10,0,0,0,0,0,1,0,1,6,0,0,69,88,13
592,Tom Lynch,10,1,11,8,3,0,0,0,1,1,0,6,0,0,3,65,81,13
593,Jack Riewoldt,6,3,9,6,2,2,0,0,3,2,0,0,0,0,0,56,78,13
594,Dylan Grimes,1,7,8,1,0,0,1,0,0,0,0,1,1,0,1,21,37,13
595,Samson Ryan,4,2,6,4,3,0,1,6,0,1,1,1,0,1,0,57,72,13
596,Maurice Rioli,5,0,5,0,0,0,2,0,1,0,0,1,0,0,0,23,17,13
